('Total Revenue', '261,802,000', '245,122,000', '211,915,000', '198,270,000', '168,088,000')
         719064 function calls (700216 primitive calls) in 1.607 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       61    0.000    0.000    0.000    0.000 enum.py:579(_get_mixins_)
       60    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
       60    0.000    0.000    0.002    0.000 typing.py:1138(__getitem__)
       58    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
    57/50    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
       57    0.000    0.000    0.000    0.000 dataclasses.py:286(__init__)
       57    0.000    0.000    0.000    0.000 dataclasses.py:367(field)
       57    0.000    0.000    0.001    0.000 dataclasses.py:722(_get_field)
       56    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       55    0.000    0.000    0.000    0.000 {built-in method builtins.compile}
       55    0.000    0.000    0.000    0.000 ipaddress.py:156(_split_optional_netmask)
       55    0.000    0.000    0.000    0.000 ipaddress.py:533(_split_addr_prefix)
       55    0.000    0.000    0.001    0.000 _htmlparser.py:90(handle_startendtag)
       55    0.000    0.000    0.000    0.000 typing.py:664(__init__)
       53    0.000    0.000    0.000    0.000 sre_compile.py:456(_generate_overlap_table)
       52    0.000    0.000    0.000    0.000 typing_extensions.py:2872(_check_generic)
       52    0.000    0.000    0.002    0.000 css_parser.py:1092(<listcomp>)
    52/14    0.001    0.000    0.011    0.001 css_parser.py:911(parse_selectors)
       51    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
       50    0.000    0.000    0.000    0.000 _models.py:67(_normalize_header_key)
       50    0.000    0.000    0.000    0.000 _models.py:74(_normalize_header_value)
       50    0.000    0.000    0.000    0.000 ipaddress.py:1908(__init__)
       50    0.000    0.000    0.001    0.000 parser.py:122(set_cdata_mode)
       50    0.000    0.000    0.000    0.000 element.py:1624(__eq__)
       50    0.000    0.000    0.000    0.000 typing.py:1342(<genexpr>)
       49    0.000    0.000    0.000    0.000 {method '__init_subclass__' of 'object' objects}
       46    0.000    0.000    0.000    0.000 {method 'endswith' of 'bytearray' objects}
       46    0.000    0.000    0.000    0.000 {method 'issuperset' of 'frozenset' objects}
       46    0.000    0.000    0.000    0.000 ipaddress.py:1740(_parse_hextet)
       46    0.000    0.000    0.000    0.000 typing.py:1350(__init_subclass__)
       45    0.000    0.000    0.000    0.000 typing.py:722(__init__)
       45    0.000    0.000    0.000    0.000 typing.py:810(<genexpr>)
       45    0.000    0.000    0.000    0.000 typing.py:801(__init__)
       45    0.000    0.000    0.000    0.000 dataclasses.py:448(_field_init)
       44    0.000    0.000    0.000    0.000 dataclasses.py:602(<genexpr>)
       44    0.000    0.000    0.000    0.000 inspect.py:2699(kind)
       43    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
       43    0.000    0.000    0.000    0.000 _readers.py:43(_obsolete_line_fold)
       43    0.000    0.000    0.000    0.000 _readers.py:64(_decode_header_lines)
       43    0.000    0.000    0.000    0.000 functools.py:65(wraps)
    42/30    0.000    0.000    0.008    0.000 css_parser.py:569(parse_pseudo_class)
       42    0.000    0.000    0.000    0.000 __init__.py:579(__missing__)
       41    0.000    0.000    0.000    0.000 typing.py:1107(__mro_entries__)
       40    0.000    0.000    0.000    0.000 os.py:698(__iter__)
       40    0.000    0.000    0.000    0.000 _collections_abc.py:885(__iter__)
       39    0.000    0.000    0.000    0.000 os.py:759(decode)
       39    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:216(_lock_unlock_module)
    38/29    0.000    0.000    0.008    0.000 css_parser.py:732(parse_pseudo_open)
    38/16    0.000    0.000    0.000    0.000 typing.py:320(_eval_type)
       37    0.000    0.000    0.001    0.000 typing.py:1323(__class_getitem__)
       37    0.000    0.000    0.000    0.000 dataclasses.py:436(_field_assign)
       36    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
       36    0.000    0.000    0.000    0.000 typing_extensions.py:2529(__eq__)
       36    0.000    0.000    0.000    0.000 typing.py:2018(overload)
       36    0.000    0.000    0.000    0.000 functools.py:518(decorating_function)
       36    0.000    0.000    0.000    0.000 functools.py:479(lru_cache)
       35    0.000    0.000    0.000    0.000 {built-in method _operator.index}
       35    0.000    0.000    0.000    0.000 dataclasses.py:400(_tuple_str)
       34    0.000    0.000    0.000    0.000 ipaddress.py:1616(_make_netmask)
       34    0.000    0.000    0.000    0.000 ipaddress.py:1636(_ip_int_from_string)
       34    0.000    0.000    0.000    0.000 ipaddress.py:1873(_split_scope_id)
       34    0.000    0.000    0.000    0.000 ipaddress.py:2223(__init__)
       33    0.000    0.000    0.000    0.000 typing.py:223(_check_generic)
       32    0.000    0.000    0.000    0.000 dataclasses.py:409(<listcomp>)
       32    0.000    0.000    0.000    0.000 dataclasses.py:508(_init_param)
       32    0.000    0.000    0.000    0.000 inspect.py:2687(name)
       32    0.000    0.000    0.000    0.000 _collections_abc.py:409(__subclasshook__)
       31    0.000    0.000    0.000    0.000 ipaddress.py:1272(__init__)
       30    0.000    0.000    0.000    0.000 typing_extensions.py:669(__hash__)
       30    0.000    0.000    0.000    0.000 inspect.py:2969(<genexpr>)
       29    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
       28    0.001    0.000    0.001    0.000 {built-in method builtins.eval}
       28    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
       28    0.000    0.000    0.000    0.000 typing_extensions.py:423(_is_dunder)
       28    0.000    0.000    0.000    0.000 typing_extensions.py:443(__setattr__)
       28    0.000    0.000    0.001    0.000 typing.py:1223(__getitem__)
       28    0.000    0.000    0.000    0.000 abc.py:110(register)
    27/16    0.000    0.000    0.110    0.007 {built-in method builtins.__import__}
       27    0.001    0.000    0.478    0.018 __init__.py:1(<module>)
       26    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
       26    0.001    0.000    0.001    0.000 {built-in method posix.listdir}
       26    0.000    0.000    0.000    0.000 _util.py:127(bytesify)
       26    0.000    0.000    0.000    0.000 <frozen zipimport>:64(__init__)
       26    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
       26    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1343(_path_hooks)
       26    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1494(__init__)
       26    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1587(_fill_cache)
       26    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1628(path_hook_for_FileFinder)
       25    0.000    0.000    0.000    0.000 ipaddress.py:415(_check_int_address)
       25    0.000    0.000    0.000    0.000 ipaddress.py:431(_ip_int_from_prefix)
       25    0.000    0.000    0.000    0.000 ipaddress.py:474(_prefix_from_prefix_string)
       24    0.000    0.000    0.000    0.000 _receivebuffer.py:104(maybe_extract_lines)
       24    0.000    0.000    0.000    0.000 typing.py:1333(<genexpr>)
    24/16    0.000    0.000    0.000    0.000 typing.py:1878(_strip_annotations)
       24    0.000    0.000    0.000    0.000 enum.py:82(__init__)
       24    0.000    0.000    0.000    0.000 enum.py:165(__prepare__)
       24    0.000    0.000    0.000    0.000 enum.py:198(<dictcomp>)
       24    0.000    0.000    0.001    0.000 enum.py:222(<setcomp>)
       24    0.002    0.000    0.005    0.000 enum.py:180(__new__)
       24    0.000    0.000    0.000    0.000 enum.py:569(_check_for_existing_members)
       24    0.000    0.000    0.000    0.000 enum.py:626(_find_new_)
       24    0.000    0.000    0.000    0.000 dataclasses.py:227(_recursive_repr)
       24    0.000    0.000    0.000    0.000 dataclasses.py:345(__init__)
       24    0.000    0.000    0.000    0.000 dataclasses.py:396(<genexpr>)
       24    0.000    0.000    0.000    0.000 dataclasses.py:391(_fields_in_init_order)
       24    0.000    0.000    0.000    0.000 dataclasses.py:591(<listcomp>)
       24    0.000    0.000    0.001    0.000 dataclasses.py:587(_repr_fn)
       24    0.000    0.000    0.000    0.000 dataclasses.py:1014(<listcomp>)
       24    0.000    0.000    0.000    0.000 dataclasses.py:1040(<listcomp>)
       24    0.000    0.000    0.000    0.000 dataclasses.py:1043(<listcomp>)
       24    0.001    0.000    0.008    0.000 dataclasses.py:881(_process_class)
       24    0.000    0.000    0.008    0.000 dataclasses.py:1174(wrap)
       24    0.000    0.000    0.000    0.000 dataclasses.py:1156(dataclass)
       24    0.000    0.000    0.000    0.000 abc.py:146(update_abstractmethods)
       23    0.000    0.000    0.000    0.000 typing.py:1217(<genexpr>)
       23    0.000    0.000    0.000    0.000 enum.py:423(__getattr__)
       23    0.000    0.000    0.000    0.000 inspect.py:277(isfunction)
       22    0.000    0.000    0.001    0.000 _readers.py:94(maybe_read_from_SEND_RESPONSE_server)
       22    0.000    0.000    0.000    0.000 ipaddress.py:1173(_ip_int_from_string)
       22    0.000    0.000    0.000    0.000 util.py:16(lower)
       22    0.000    0.000    0.000    0.000 inspect.py:2637(__init__)
       21    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
       21    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
       21    0.000    0.000    0.000    0.000 _receivebuffer.py:87(maybe_extract_next_line)
       21    0.000    0.000    0.000    0.000 ipaddress.py:1147(_make_netmask)
       21    0.000    0.000    0.000    0.000 ipaddress.py:1488(__init__)
       21    0.000    0.000    0.000    0.000 inspect.py:1867(_signature_get_user_defined_method)
       20    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       20    0.000    0.000    0.000    0.000 _receivebuffer.py:147(is_next_line_obviously_invalid_request_line)
       20    0.000    0.000    0.000    0.000 element.py:1417(_all_strings)
       19    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
       19    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
       19    0.000    0.000    0.000    0.000 __init__.py:219(_acquireLock)
       19    0.000    0.000    0.000    0.000 __init__.py:228(_releaseLock)
       19    0.000    0.000    0.000    0.000 typing.py:380(__repr__)
       19    0.000    0.000    0.000    0.000 typing.py:993(__instancecheck__)
       19    0.000    0.000    0.000    0.000 typing.py:1154(__subclasscheck__)
       18    0.000    0.000    0.000    0.000 dataclasses.py:547(<dictcomp>)
       18    0.000    0.000    0.000    0.000 dataclasses.py:572(<listcomp>)
       18    0.000    0.000    0.002    0.000 dataclasses.py:527(_init_fn)
       17    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
       17    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
       17    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
       17    0.000    0.000    0.000    0.000 inspect.py:1349(formatannotation)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:254(_requires_builtin_wrapper)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:421(spec_from_loader)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:770(create_module)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:778(exec_module)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:795(is_package)
       16    0.000    0.000    0.000    0.000 {method 'removeprefix' of 'str' objects}
       16    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
       16    0.000    0.000    0.000    0.000 _connection.py:308(_get_io_object)
       16    0.000    0.000    0.000    0.000 _typedattr.py:13(typed_attribute)
       16    0.000    0.000    0.000    0.000 _exceptions.py:366(request_context)
       16    0.000    0.000    0.029    0.002 css_parser.py:296(__init__)
       16    0.000    0.000    0.001    0.000 typing.py:523(Optional)
       16    0.000    0.000    0.000    0.000 typing.py:679(_evaluate)
       16    0.000    0.000    0.000    0.000 typing.py:1194(__getitem__)
       16    0.000    0.000    0.000    0.000 enum.py:451(__members__)
       16    0.000    0.000    0.000    0.000 enum.py:1049(<lambda>)
    16/10    0.000    0.000    0.000    0.000 typing.py:185(_type_repr)
       16    0.000    0.000    0.000    0.000 inspect.py:1351(repl)
       15    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
       15    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
       15    0.000    0.000    0.000    0.000 {built-in method builtins.id}
       15    0.000    0.000    0.000    0.000 _headers.py:205(get_comma_header)
       15    0.000    0.000    0.000    0.000 _util.py:108(__new__)
       15    0.000    0.000    0.000    0.000 ssl.py:996(_sslcopydoc)
       15    0.000    0.000    0.000    0.000 _models.py:293(<listcomp>)
       15    0.000    0.000    0.000    0.000 _models.py:284(__getitem__)
       15    0.000    0.000    0.000    0.000 __init__.py:1724(isEnabledFor)
       15    0.000    0.000    0.000    0.000 inspect.py:632(_is_wrapper)
       15    0.000    0.000    0.000    0.000 inspect.py:612(unwrap)
     15/8    0.000    0.000    0.001    0.000 inspect.py:2375(_signature_from_callable)
       15    0.000    0.000    0.000    0.000 inspect.py:2920(__init__)
       15    0.000    0.000    0.000    0.000 inspect.py:3006(parameters)
       14    0.000    0.000    0.000    0.000 typing_extensions.py:708(<genexpr>)
       14    0.000    0.000    0.000    0.000 hashlib.py:126(__get_openssl_constructor)
       14    0.000    0.000    0.000    0.000 css_parser.py:449(__init__)
       14    0.000    0.000    0.011    0.001 css_parser.py:1135(process_selectors)
       14    0.000    0.000    0.000    0.000 typing.py:714(__hash__)
       14    0.000    0.000    0.000    0.000 dataclasses.py:326(__set_name__)
       14    0.000    0.000    0.001    0.000 dataclasses.py:623(_cmp_fn)
       14    0.000    0.000    0.000    0.000 dataclasses.py:1049(<listcomp>)
       14    0.000    0.000    0.000    0.000 inspect.py:191(isclass)
       14    0.000    0.000    0.000    0.000 inspect.py:3010(return_annotation)
       13    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
       13    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
       13    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
       13    0.000    0.000    0.000    0.000 _trace.py:12(__init__)
       13    0.000    0.000    0.000    0.000 _trace.py:49(__enter__)
       13    0.000    0.000    0.000    0.000 _trace.py:55(__exit__)
       13    0.000    0.000    0.000    0.000 typing.py:1884(<genexpr>)
       13    0.000    0.000    0.004    0.000 enum.py:483(_create_)
       13    0.000    0.000    0.001    0.000 enum.py:553(<listcomp>)
       13    0.000    0.000    0.005    0.000 enum.py:536(_convert_)
       13    0.000    0.000    0.000    0.000 sre_compile.py:440(_bytes_to_codes)
       13    0.000    0.000    0.002    0.000 dataclasses.py:598(_frozen_get_del_attr)
       12    0.000    0.000    0.000    0.000 {built-in method builtins.round}
       12    0.000    0.000    0.000    0.000 _headers.py:117(__getitem__)
       12    0.000    0.000    0.000    0.000 datetime.py:461(__new__)
       12    0.000    0.000    0.000    0.000 typing.py:1554(<genexpr>)
       12    0.000    0.000    0.000    0.000 _collections_abc.py:1039(__iter__)
       12    0.000    0.000    0.000    0.000 contextlib.py:252(contextmanager)
       12    0.000    0.000    0.002    0.000 __init__.py:328(namedtuple)
       11    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
       11    0.000    0.000    0.000    0.000 _models.py:144(__init__)
       11    0.000    0.000    0.000    0.000 _models.py:200(<listcomp>)
       11    0.000    0.000    0.000    0.000 _models.py:195(raw)
       11    0.000    0.000    0.000    0.000 __init__.py:193(_checkLevel)
       11    0.000    0.000    0.000    0.000 typing.py:560(<genexpr>)
       11    0.000    0.000    0.000    0.000 typing.py:1188(copy_with)
       11    0.000    0.000    0.000    0.000 typing.py:1208(__getitem_inner__)
       11    0.000    0.000    0.000    0.000 typing.py:1273(<genexpr>)
       10    0.000    0.000    0.000    0.000 {method 'capitalize' of 'str' objects}
       10    0.000    0.000    0.000    0.000 {method 'finditer' of 're.Pattern' objects}
       10    0.000    0.000    0.000    0.000 _urlparse.py:497(quote)
       10    0.000    0.000    0.000    0.000 default.py:95(map_httpcore_exceptions)
       10    0.000    0.000    0.000    0.000 socket.py:99(_intenum_converter)
       10    0.000    0.000    0.000    0.000 request.py:401(add_header)
       10    0.000    0.000    0.000    0.000 _policybase.py:104(<genexpr>)
       10    0.000    0.000    0.000    0.000 __init__.py:786(__init__)
       10    0.000    0.000    0.000    0.000 __init__.py:1315(getLogger)
       10    0.000    0.000    0.000    0.000 __init__.py:2071(getLogger)
       10    0.000    0.000    0.000    0.000 element.py:387(_last_descendant)
       10    0.000    0.000    0.000    0.000 __future__.py:83(__init__)
       10    0.000    0.000    0.000    0.000 typing.py:329(<genexpr>)
       10    0.000    0.000    0.000    0.000 re.py:242(finditer)
       10    0.000    0.000    0.000    0.000 inspect.py:2721(__str__)
       10    0.000    0.000    0.000    0.000 functools.py:841(_is_valid_dispatch_type)
        9    0.005    0.001    0.265    0.029 {method 'join' of 'bytes' objects}
        9    0.000    0.000    0.000    0.000 {method 'split' of 'bytes' objects}
      9/7    0.003    0.000    0.003    0.000 {built-in method _imp.create_dynamic}
        9    0.003    0.000    0.003    0.000 {built-in method _imp.exec_dynamic}
        9    0.000    0.000    0.000    0.000 _readers.py:127(__call__)
        9    0.000    0.000    0.000    0.000 css_types.py:394(pickle_register)
        9    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        9    0.000    0.000    0.000    0.000 io.py:60(__getattr__)
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1163(__init__)
      9/7    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1174(create_module)
        9    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1182(exec_module)
        8    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
        8    0.000    0.000    0.000    0.000 _headers.py:102(__init__)
        8    0.000    0.000    0.000    0.000 typing_extensions.py:518(_get_protocol_attrs)
        8    0.000    0.000    0.000    0.000 typing_extensions.py:579(__new__)
        8    0.000    0.000    0.000    0.000 typing_extensions.py:595(__init__)
        8    0.000    0.000    0.000    0.000 _htmlparser.py:182(handle_charref)
        8    0.000    0.000    0.000    0.000 formatter.py:42(_default)
        8    0.000    0.000    0.000    0.000 formatter.py:49(__init__)
        8    0.000    0.000    0.000    0.000 enum.py:442(__iter__)
        8    0.000    0.000    0.000    0.000 inspect.py:66(get_annotations)
        8    0.000    0.000    0.000    0.000 inspect.py:2280(_signature_from_function)
        8    0.000    0.000    0.001    0.000 inspect.py:2998(from_callable)
        8    0.000    0.000    0.001    0.000 inspect.py:3252(signature)
        7    0.000    0.000    0.000    0.000 {method 'decode' of 'bytearray' objects}
        7    0.000    0.000    0.000    0.000 {method 'strip' of 'bytes' objects}
        7    0.000    0.000    0.000    0.000 {built-in method _codecs.charmap_decode}
        7    0.000    0.000    0.000    0.000 cp1252.py:14(decode)
        7    0.000    0.000    0.000    0.000 http11.py:288(is_idle)
        7    0.000    0.000    0.000    0.000 connection.py:192(is_idle)
        7    0.000    0.000    0.000    0.000 _synchronization.py:267(__enter__)
        7    0.000    0.000    0.000    0.000 _synchronization.py:271(__exit__)
        7    0.000    0.000    0.000    0.000 _synchronization.py:309(__enter__)
        7    0.000    0.000    0.000    0.000 _synchronization.py:312(__exit__)
        7    0.000    0.000    0.000    0.000 typing_extensions.py:658(__eq__)
        7    0.000    0.000    0.000    0.000 typing_extensions.py:703(__init_subclass__)
        7    0.000    0.000    0.000    0.000 typing_extensions.py:722(runtime_checkable)
        7    0.000    0.000    0.000    0.000 __init__.py:1435(__init__)
      7/3    0.000    0.000    0.000    0.000 typing.py:1093(<listcomp>)
      7/3    0.000    0.000    0.000    0.000 typing.py:1088(__repr__)
        7    0.000    0.000    0.000    0.000 element.py:292(<listcomp>)
        7    0.000    0.000    0.000    0.000 element.py:273(get_text)
        7    0.000    0.000    0.000    0.000 enum.py:937(_missing_)
        7    0.000    0.000    0.000    0.000 enum.py:947(_create_pseudo_member_)
        7    0.000    0.000    0.000    0.000 enum.py:1026(_decompose)
        7    0.000    0.000    0.000    0.000 sre_parse.py:868(_parse_flags)
        7    0.000    0.000    0.000    0.000 dataclasses.py:637(_hash_fn)
        7    0.000    0.000    0.000    0.000 dataclasses.py:843(<listcomp>)
        7    0.000    0.000    0.000    0.000 dataclasses.py:842(_hash_add)
        7    0.000    0.000    0.000    0.000 inspect.py:209(ismethoddescriptor)
        7    0.000    0.000    0.000    0.000 inspect.py:404(isbuiltin)
        7    0.000    0.000    0.000    0.000 inspect.py:1959(_signature_bound_method)
        7    0.000    0.000    0.000    0.000 inspect.py:1985(_signature_is_builtin)
        7    0.000    0.000    0.000    0.000 inspect.py:1997(_signature_is_functionlike)
        7    0.000    0.000    0.000    0.000 inspect.py:3014(replace)
        7    0.000    0.000    0.000    0.000 inspect.py:3206(__str__)
        7    0.000    0.000    0.000    0.000 _collections_abc.py:78(_check_methods)
        7    0.000    0.000    0.001    0.000 functools.py:844(register)
        6    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
        6    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        6    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
        6    0.000    0.000    0.000    0.000 http11.py:163(_send_event)
        6    0.000    0.000    0.000    0.000 _connection.py:491(send)
        6    0.000    0.000    0.000    0.000 _connection.py:518(send_with_data_passthrough)
        6    0.000    0.000    0.000    0.000 signal.py:49(decorator)
        6    0.000    0.000    0.000    0.000 signal.py:48(_wraps)
        6    0.000    0.000    0.000    0.000 _models.py:71(<listcomp>)
        6    0.000    0.000    0.000    0.000 _models.py:53(enforce_headers)
        6    0.000    0.000    0.000    0.000 _models.py:85(enforce_stream)
        6    0.000    0.000    0.000    0.000 _models.py:162(__init__)
        6    0.000    0.000    0.000    0.000 _models.py:281(origin)
        6    0.000    0.000    0.000    0.000 sync.py:130(write)
        6    0.000    0.000    0.000    0.000 abc.py:21(_register)
        6    0.000    0.000    0.000    0.000 _synchronization.py:243(__enter__)
        6    0.000    0.000    0.000    0.000 _synchronization.py:247(__exit__)
        6    0.000    0.000    0.000    0.000 typing_extensions.py:530(_caller)
        6    0.000    0.000    0.000    0.000 typing_extensions.py:1474(_set_default)
        6    0.000    0.000    0.000    0.000 typing_extensions.py:2360(Unpack)
        6    0.000    0.000    0.000    0.000 typing_extensions.py:2512(__init__)
        6    0.000    0.000    0.000    0.000 typing_extensions.py:2526(__hash__)
        6    0.000    0.000    0.000    0.000 _content.py:35(__iter__)
        6    0.000    0.000    0.000    0.000 _urlparse.py:482(percent_encoded)
        6    0.000    0.000    0.000    0.000 parse.py:123(_coerce_args)
        6    0.000    0.000    0.000    0.000 _policybase.py:94(_append_doc)
        6    0.000    0.000    0.000    0.000 __init__.py:1366(_fixupParents)
        6    0.000    0.000    0.000    0.000 threading.py:90(RLock)
        6    0.000    0.000    0.000    0.000 typing.py:1549(__init_subclass__)
        6    0.000    0.000    0.000    0.000 weakref.py:368(__init__)
        6    0.000    0.000    0.000    0.000 _collections_abc.py:315(__subclasshook__)
        5    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
        5    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        5    0.000    0.000    0.000    0.000 _headers.py:150(normalize_and_validate)
        5    0.000    0.000    0.000    0.000 connection_pool.py:341(_close_connections)
        5    0.000    0.000    0.000    0.000 _models.py:167(__eq__)
        5    0.000    0.000    0.000    0.000 _urls.py:77(__init__)
        5    0.000    0.000    0.000    0.000 _urls.py:126(scheme)
        5    0.000    0.000    0.000    0.000 _models.py:348(<listcomp>)
        5    0.000    0.000    0.000    0.000 _models.py:346(__contains__)
        5    0.000    0.000    0.000    0.000 parse.py:669(unquote)
        5    0.000    0.000    0.000    0.000 message.py:120(__init__)
        5    0.000    0.000    0.000    0.000 datetime.py:51(_days_in_month)
        5    0.000    0.000    0.000    0.000 datetime.py:384(_check_date_fields)
        5    0.000    0.000    0.000    0.000 datetime.py:397(_check_time_fields)
        5    0.000    0.000    0.000    0.000 datetime.py:414(_check_tzinfo_arg)
        5    0.000    0.000    0.000    0.000 typing.py:346(__init_subclass__)
        5    0.000    0.000    0.000    0.000 typing.py:366(__init__)
        5    0.000    0.000    0.000    0.000 typing.py:964(__mro_entries__)
        5    0.000    0.000    0.000    0.000 enum.py:260(<genexpr>)
        5    0.000    0.000    0.000    0.000 weakref.py:496(popitem)
        5    0.000    0.000    0.000    0.000 inspect.py:2691(default)
        5    0.000    0.000    0.000    0.000 os.py:675(__getitem__)
        5    0.000    0.000    0.000    0.000 os.py:755(encode)
        5    0.000    0.000    0.000    0.000 _collections_abc.py:983(clear)
        5    0.000    0.000    0.000    0.000 functools.py:800(singledispatch)
        4    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
        4    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        4    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        4    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        4    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.BytesIO' objects}
        4    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BytesIO' objects}
        4    0.000    0.000    0.000    0.000 {method 'truncate' of '_io.BytesIO' objects}
        4    0.000    0.000    0.000    0.000 {built-in method time.perf_counter}
        4    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        4    0.000    0.000    0.000    0.000 {method 'fileno' of '_socket.socket' objects}
        4    0.000    0.000    0.000    0.000 _connection.py:72(_keep_alive)
        4    0.000    0.000    0.000    0.000 _connection.py:81(_body_framing)
        4    0.000    0.000    0.000    0.000 _events.py:337(__init__)
        4    0.000    0.000    0.000    0.000 <string>:2(__eq__)
        4    0.000    0.000    0.000    0.000 _writers.py:63(__call__)
        4    0.000    0.000    0.000    0.000 connection_pool.py:302(<listcomp>)
        4    0.000    0.000    0.000    0.000 connection_pool.py:270(_assign_requests_to_connections)
        4    0.000    0.000    0.000    0.000 _models.py:371(__init__)
        4    0.000    0.000    0.000    0.000 sync.py:173(get_extra_info)
        4    0.000    0.000    0.003    0.001 _exceptions.py:1(<module>)
        4    0.000    0.000    0.000    0.000 typing_extensions.py:432(__init__)
        4    0.000    0.000    0.000    0.000 _decoders.py:49(decode)
        4    0.000    0.000    0.000    0.000 _decoders.py:233(__init__)
        4    0.000    0.000    0.000    0.000 _decoders.py:260(flush)
        4    0.000    0.000    0.000    0.000 _urls.py:168(host)
        4    0.000    0.000    0.000    0.000 _urls.py:217(port)
        4    0.000    0.000    0.000    0.000 ssl.py:457(__new__)
        4    0.000    0.000    0.000    0.000 _models.py:203(<dictcomp>)
        4    0.000    0.000    0.000    0.000 _models.py:202(keys)
        4    0.000    0.000    0.000    0.000 _models.py:237(<listcomp>)
        4    0.000    0.000    0.000    0.000 _models.py:231(multi_items)
        4    0.000    0.000    0.000    0.000 _models.py:1270(info)
        4    0.000    0.000    0.000    0.000 parse.py:112(_noop)
        4    0.000    0.000    0.000    0.000 message.py:497(get_all)
        4    0.000    0.000    0.000    0.000 _client.py:318(cookies)
        4    0.000    0.000    0.000    0.000 formatter.py:151(__init__)
        4    0.000    0.000    0.000    0.000 {built-in method _ssl.txt2obj}
        4    0.000    0.000    0.000    0.000 typing.py:284(_flatten_literal_params)
        4    0.000    0.000    0.000    0.000 typing.py:407(__getitem__)
        4    0.000    0.000    0.000    0.000 typing.py:532(Literal)
        4    0.000    0.000    0.000    0.000 typing.py:1128(__init__)
        4    0.000    0.000    0.000    0.000 typing.py:1272(_value_and_type_iter)
        4    0.000    0.000    0.000    0.000 sre_parse.py:163(__delitem__)
        4    0.000    0.000    0.000    0.000 sre_parse.py:289(seek)
        4    0.000    0.000    0.000    0.000 _collections_abc.py:821(get)
        4    0.000    0.000    0.000    0.000 functools.py:946(__init__)
        4    0.000    0.000    0.000    0.000 functools.py:952(__set_name__)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
